4.249119100771894288e-03 -7.415696401328587817e-02 2.274098839283036563e-02 -2.467048195074215272e-02 -1.256177007952160880e-03 -8.793289466903941864e-03 -4.200082379270659964e-03 -7.310175622069967072e-04 -2.750782064862389558e-03 -3.349018470253598695e-03 4.405305678271154504e-03 2.729712202124010695e-03 -1.673756110765619101e-03 9.226278918237181687e-03 -5.653414147187486860e-03 -5.359657075251893568e-03 -6.844392711669558711e-04 -3.347104906054062341e-04 2.131364250280627995e-03
-2.178087331814553690e-02 -3.355886044236545962e-02 4.173376851123621750e-02 -2.392433151249222928e-02 9.321720974946960322e-03 -1.506657209046835706e-02 1.709281909609578279e-02 3.487054476885832061e-02 1.273701126789669909e-02 6.192689507558852072e-03 -6.557312144221989422e-03 4.885933484984861588e-03 2.550592537405835074e-03 -2.346559453545007338e-03 8.288252427463703616e-04 3.712320227765942898e-04 5.050519225102382160e-05 -1.569017738578204425e-04 -2.953374605184281958e-03
-5.554845660821905451e-02 -3.053762051027959085e-02 -2.830362230527564598e-04 1.393631216533050554e-02 -2.561253164673145399e-02 6.037143615072434848e-03 -2.316716456418587301e-03 5.467947700263789575e-03 2.295947123038868162e-03 -3.307456239976795556e-04 2.010747216744823707e-02 4.072883771871295411e-03 2.899190996554978569e-03 1.094217997056185117e-02 -8.836209332593941354e-03 5.109658092173743893e-03 4.404080015844230762e-03 -2.071604302859118320e-03 2.332502211416423291e-04
-4.795883310248434672e-02 3.950253298957051573e-02 2.111005300496159032e-02 5.259689842219844591e-02 5.053616942952687124e-02 6.824445045593034720e-03 -4.555444469290834998e-03 5.634164833150498777e-03 -1.246802446116304121e-02 -1.715503614284331207e-02 -3.230369042128231061e-02 -2.001268355454930217e-02 -4.781672794730106155e-05 -2.435552407743309805e-02 -1.721687014295735993e-02 2.402851225339546187e-03 -5.195530619884834722e-03 -7.041043978867693801e-03 4.485140486462080994e-03
-1.262406556896691623e-01 -2.877028947184908508e-02 -2.817694866556215427e-02 3.005022421032384726e-03 -1.010596767847026130e-02 -5.246161621309760464e-02 1.531357644354375313e-03 -1.520974127225686000e-02 1.019724268699095590e-02 1.040925727736951960e-02 5.112268156782161579e-03 -8.380437596697352248e-03 1.804740592669494201e-03 1.073406752541069403e-02 3.504799182856579661e-04 1.068574433500528095e-03 -1.506266906337494884e-03 -1.570678212233551094e-03 2.253624240223353007e-03
8.737974274153176291e-02 1.384030333689886816e-01 6.172613363118272835e-03 2.212758441008350063e-02 -9.352417763860814900e-03 7.507506673071407581e-04 -5.763579748377913904e-03 2.107172113210782974e-02 1.944371039550553404e-02 8.041466179653759469e-03 1.654003821010458300e-02 2.650134895749184719e-02 1.070306567435236854e-02 3.036726005400144229e-02 2.556784840162532307e-03 -7.786005722749603578e-03 4.935647405475855403e-04 3.865061751319218792e-04 -2.677724917280174376e-03
3.018208628879524846e-02 1.359760528398426815e-01 1.083661695084436188e-02 1.426893732736282498e-02 1.088311144954452400e-02 7.904174966940871044e-03 2.170988662751905003e-03 -2.117774611814421393e-03 1.390948675750491512e-02 9.975500609848678493e-03 -2.877163966994201582e-03 1.590866584765137000e-04 -7.136907013155774707e-03 3.019459325737090458e-03 7.288714312227276976e-03 -3.021170451627217934e-03 -4.539825234150510549e-03 5.033275055419055011e-03 1.091067285224448912e-03
-2.327047238767923631e-02 3.803872316517176860e-02 -8.238454497416150546e-02 -2.905836013972022680e-02 8.152159997109763648e-03 2.056965907561164250e-02 -1.428241690586163314e-02 4.124324791918224098e-03 -4.521565441494035734e-03 4.280490967115162769e-03 1.880414240891698690e-03 1.818982833651965753e-02 -8.761679748456280975e-03 -4.486357364520771052e-03 -1.498381207494339958e-02 5.046789149958142567e-03 -1.147224292507478295e-02 -8.241751208828120012e-03 -8.808761203122475458e-03
1.794795891709234995e-02 -4.562816045040434844e-03 -5.238661781239789539e-02 -2.753878624359180557e-02 3.458553321142595477e-02 7.775545223569570868e-03 9.467217570568817880e-03 2.071915784109614259e-02 2.965913609598209641e-02 1.937070962104204402e-02 5.183701697875015349e-03 1.891582237051278722e-03 -1.445285983743866721e-02 -1.316051527558568385e-02 -1.063437136959036709e-02 -1.016971643371254383e-02 -2.071825299790815231e-03 -7.306921423656835383e-03 -4.998909255533552816e-03
4.802365729380449200e-02 -5.218289838263052982e-02 -2.503157506194389828e-02 -3.004988652361266499e-02 -2.080654691542232343e-02 -2.301490915472517371e-02 -3.531285778604681402e-02 -1.506605915269953674e-02 -8.389921181297837691e-03 -1.126097139862869238e-02 -5.496035159682976720e-03 -1.903993388424230979e-02 -4.527243974593910154e-03 -7.897175171990828899e-03 -3.904029866795463363e-03 1.804496053552725145e-05 -1.269447696030188500e-03 -3.152023373776382566e-03 1.115346175738601321e-03
-3.374644478594470559e-02 -4.842503912254041577e-04 5.328811190299664186e-02 1.721192768132654219e-02 -3.000704153627496706e-02 8.192619973870624711e-03 7.412965899912779370e-03 1.344773126508326012e-02 2.998192605490482276e-02 2.492549340829663951e-02 1.247683124444636145e-02 7.245733570409976926e-03 -1.297031626231510146e-03 6.748999682751938636e-03 8.722102440240063828e-03 5.887872635303878673e-03 6.195612606160458280e-03 1.615940809700827608e-03 -3.506504532516027933e-03
-4.186589626480166637e-02 -9.085472702393463523e-03 3.229925921282243012e-02 -1.356084372441968347e-02 2.510568253477014206e-02 -1.158252955977864991e-02 1.887475730692621256e-02 2.700034700197357588e-03 -2.433572059181583804e-06 -3.286285841730822443e-02 -3.415629898831629152e-02 -5.426364382781679110e-03 -1.209736676671071230e-02 -1.133506909137900996e-02 -1.475865805071913291e-02 -3.522766779865306105e-03 3.655143955940665188e-03 -4.405937199059870653e-04 3.240544258940523687e-03
6.065893535309180296e-02 -5.716032879291730456e-02 -1.374439332365832468e-02 -1.172948630226824549e-03 2.917758696892002596e-02 1.372841891858935653e-02 1.454467160920808536e-02 1.357809761506626953e-02 -8.025475064747326220e-03 -9.586632214826114676e-03 9.881349059473390831e-03 8.589043464286542570e-03 -1.610719288770491716e-03 1.677038366947735532e-02 1.393749563972668248e-02 2.880420812848313687e-03 4.667369118713444662e-03 -4.539433018143928904e-03 -6.700645825109830802e-04
-2.285542353185127801e-02 4.586768006463912487e-03 -8.731977915069204579e-03 -1.698338430162080886e-02 -2.873145608642783955e-02 1.755634630296998896e-03 -1.485124928958806139e-03 1.302293603702025810e-03 -3.921520321421717754e-03 9.538254251552923807e-03 -1.084468731607837223e-02 -8.158191374056098996e-03 -6.912774805052679904e-03 4.500203681515949940e-03 -7.194927348134178002e-03 -1.295870463790819993e-02 -7.945858205362624563e-03 -5.880290527991424709e-03 -1.123162042845973979e-03
-4.683766946442229767e-02 -1.295279416179608879e-02 4.447296471970908771e-02 -3.504254929514578204e-02 -1.521784096978012236e-02 1.441219604929494004e-02 1.874594512605629384e-02 1.354587602506375282e-03 1.407290239749631015e-02 -1.723155906844770630e-02 -1.030686540772779436e-02 -1.010800669418185881e-03 -6.124911569040374093e-03 7.149883091288131024e-04 -9.541721117462509741e-03 -5.144951507426106380e-03 -2.419094975971670339e-03 1.287613625625182688e-03 6.154017592761319537e-03
-2.006629721882859443e-02 3.612291329521861993e-02 4.289358607120698219e-02 -1.590846796934119534e-03 -1.242989007479562182e-02 -2.685471803836679203e-02 -4.109114122288829579e-02 -4.030664661313477712e-03 -2.622628542586126488e-02 -1.149757135079672830e-02 -1.643625602943184910e-02 1.673379957391194980e-02 -3.762921834193869598e-03 -9.027887770396344005e-03 1.308044189925662570e-02 1.035697553054764491e-02 1.004947544867126376e-02 8.320375881329052786e-03 3.188459306138691045e-03
1.064991458649325318e-02 3.878406231951174454e-03 2.784254305692440007e-02 2.188047820255022841e-02 1.195639467707155547e-02 6.293205660706330425e-03 8.374164054402838051e-03 1.124049051570697073e-02 3.204105541902132169e-03 1.111222433096850995e-02 1.630520723156871771e-02 -5.607442688325092045e-03 2.889226309624397249e-03 1.155997513751399162e-02 7.303312746699939031e-03 2.874810175615719228e-03 -2.511462183692256614e-03 1.910516332861653729e-03 3.519484380668797506e-03
4.014878383540911033e-02 -3.813050106015124230e-02 1.858558002263656014e-02 -8.232259446204407208e-03 -2.188153845428484137e-02 1.015666333263749721e-02 -7.398519394004180946e-03 -5.055288680056329621e-04 4.477929070174483696e-04 9.784560316853730191e-03 -2.688817948266865321e-02 -9.576285303221325138e-03 -4.964452032693206923e-03 2.387494147449756385e-03 -4.827761974977270651e-03 4.157934348617401722e-03 1.934121998724965159e-03 -4.789350413534567211e-03 -3.464916904279334315e-03
-6.264679187549134637e-03 -8.206205315417457180e-03 -4.984854974926977017e-02 -6.714059871591196438e-03 -3.404313276018523099e-02 -2.983468773591049436e-02 -5.530576609919862080e-02 -2.898161613444065823e-02 -9.752025979703621283e-03 9.013472473385325534e-03 -7.924072691969744411e-03 -2.531233905471995480e-03 2.918732305280179011e-03 8.700424117972543198e-03 1.847142992375758143e-03 4.545736488848579546e-03 7.327634360813449835e-03 1.024866203014945278e-02 1.085327815633217556e-02
9.056027267811931833e-03 1.755444878282614793e-02 -2.980262754195853528e-02 1.216210155080956618e-02 5.981591183329306241e-03 -7.748900827827551706e-03 2.454823584778276571e-02 -4.034534183175086421e-03 -8.688083064367618097e-03 3.095601557738424797e-03 1.247039205601069810e-02 2.228913074352818421e-02 1.751629283130666861e-02 7.477936949187227213e-03 1.500075966744575384e-02 8.440232788931561342e-03 -3.345986698124645779e-05 2.487742872661803314e-03 5.973012553208474455e-03
4.051252386165788560e-02 -1.875977154602976931e-03 -5.230500070541225371e-02 2.711649845925425198e-02 3.326811140532447142e-02 2.214086841210862779e-03 3.042304786652043000e-03 4.685666142249007501e-03 3.075335025256695221e-02 1.673991899175928874e-02 8.250904679789988717e-04 1.356651291846773695e-03 6.155390906595225274e-03 7.465909238088598923e-03 6.921407221483936306e-03 5.733646733052657866e-03 1.386184313380180470e-03 6.358316980873249084e-03 1.170178872218338587e-03
7.034568374046354378e-02 9.468174982663123823e-03 -2.660057367167410064e-02 -2.148088668759256040e-02 -7.804852641208231620e-03 -1.932879863775330276e-02 -4.942537497182384471e-02 2.225184168650829256e-03 2.415900346159798040e-02 2.228474570939312921e-02 2.377756182885952183e-02 2.876072578512728697e-02 6.962529266985133074e-03 2.993959691092010905e-03 1.189446314902252270e-02 5.221930114217075529e-03 4.447795205770859600e-03 6.187481007142210318e-03 1.462975755144226269e-03
8.166964178199965715e-03 -2.966223901549274247e-02 -1.839274966450562057e-02 -2.404961498822250424e-02 9.152955740948258423e-03 2.112910040651778953e-02 -1.151287871554878064e-02 9.786752014860837512e-03 1.946036615659652762e-03 4.086792152023653764e-03 -1.457136535697077994e-03 -2.126004112278498046e-02 -2.931524621166779060e-04 -3.312756054196967261e-03 -2.392498201737785178e-03 -5.602855641849959802e-03 3.708735111230983521e-03 4.972587299561792573e-03 1.089295406852157019e-02
-4.635698371962276680e-03 -8.366662702938927609e-02 2.575182117313747771e-02 8.451776537353412888e-03 3.267212763829670328e-03 2.324911554513124992e-02 9.113819063140177548e-03 4.124887785605802458e-03 7.095110863087152921e-03 1.960752870293726302e-02 1.534666545049447918e-02 1.642554134323600049e-02 1.946483442381932022e-02 8.799163131031965263e-03 9.408386569140465144e-03 1.333805370380647566e-03 -6.559536349064198912e-03 1.736573507289985345e-03 -5.729024964091247903e-03
1.931672552302198323e-02 -8.393222148486563852e-03 -2.703540685748812358e-02 -3.684488751650907834e-02 -5.590246880049154314e-03 -3.293149575112756106e-02 -4.945934197383605041e-03 -1.904943315985060948e-02 -1.757869330439254529e-02 -2.060212576712701360e-02 3.799000398546708950e-03 -1.057260782221314602e-02 -1.481779411323155566e-03 -1.183713411889076098e-02 -1.613604830264344855e-02 2.176678861796773571e-04 4.782160933367697944e-03 6.852069320494314809e-03 1.036454169314274081e-02
2.617746807134021733e-02 -8.532702771330757593e-03 -1.490741711290847343e-02 -3.139509039861452383e-02 2.423605055508148282e-02 1.322847272369793428e-03 -6.393419382466350919e-04 -2.491685119182645951e-03 -4.535475938934253014e-03 8.294521059679340474e-03 -1.396639556264519383e-02 -4.865879143085733403e-03 -6.941669589783131325e-03 -1.460479852593682577e-02 -7.562445789326477548e-03 6.014013660764483404e-03 3.341993286583107747e-04 -2.484143237478133800e-03 -6.953664340991700180e-03
5.367910666725046742e-02 -4.716168199689223239e-02 1.307662413669232609e-02 4.255156006612475714e-03 2.733694569270039149e-02 -2.505831883110264807e-02 -9.128622341583830097e-03 -1.993081089867349692e-02 -2.354530673178122785e-02 -2.417200302821248883e-02 1.007956123346056936e-02 -1.486624414175913593e-03 -5.645723758750688208e-03 -1.255230363026318616e-02 -2.007293774277891726e-02 -6.867656855283620597e-03 -6.975191022103133937e-03 4.134782426650010501e-03 6.441331600670172249e-03
6.223722975682437902e-02 -5.830039411686070705e-02 -4.109695093531193222e-02 -9.252848683042337249e-03 1.643210602205768742e-03 4.706562307248336220e-03 -1.513814158225835170e-02 -1.264347919204031334e-02 -2.390597640281245592e-02 -1.794939902663369655e-02 -7.945315709538476254e-03 -1.276863812871393070e-02 -1.611292368219649496e-02 -3.201479012409112063e-02 -6.139845256200883103e-03 -4.227088128850393402e-03 1.714650183559156228e-03 2.824983454434088111e-03 7.067454952615492489e-03
